<<<<<<< HEAD
,Gender,Age-group,Income Level,Occupation
9908,0,1,1,4
9909,1,1,1,2
9910,1,1,1,2
9911,0,1,1,0
9912,0,1,1,2
9913,0,1,1,0
9914,1,1,1,2
9915,0,0,1,0
9916,0,1,1,0
9917,0,1,1,3
9918,1,1,1,0
9919,1,1,1,0
9920,1,1,1,0
9921,0,0,1,2
9922,1,1,1,3
9923,0,1,1,3
9924,1,1,1,1
9925,0,1,1,2
9926,0,1,1,0
9927,1,1,1,0
9928,1,1,1,1
9929,1,1,1,0
9930,0,1,1,2
9931,0,1,1,1
9932,0,1,1,0
9933,1,1,1,0
9934,0,1,1,1
9935,0,1,1,1
9936,1,1,1,4
9937,0,1,1,0
9938,1,1,1,2
9939,1,1,1,2
9940,0,2,1,4
9941,0,1,1,4
9942,0,1,1,0
9943,0,1,1,4
9944,0,1,1,4
9945,0,1,1,0
9946,1,1,1,2
9947,1,2,1,2
9948,0,1,1,0
9949,0,1,1,1
9950,0,1,1,0
9951,1,1,1,0
9952,0,1,1,0
9953,0,1,1,0
9954,0,1,1,2
9955,1,0,1,2
9956,1,0,1,4
9957,0,0,1,0
9958,1,1,1,0
9959,0,0,1,4
9960,1,0,1,4
9961,1,0,1,0
9962,1,1,1,3
9963,1,0,1,4
9964,1,1,1,2
9965,1,2,1,0
9966,0,1,1,4
9967,1,2,1,0
9968,0,2,1,1
9969,1,1,1,3
9970,0,1,1,0
9971,1,1,1,0
9972,0,1,1,0
9973,1,1,1,3
9974,1,1,1,0
9975,0,1,1,0
9976,1,1,1,2
9977,0,2,1,0
9978,0,1,1,0
9979,1,2,1,0
9980,1,2,1,4
9981,0,1,1,0
9982,0,2,1,4
9983,0,1,1,2
9984,1,2,1,0
9985,1,1,1,2
9986,1,1,1,0
9987,1,1,1,2
9988,0,2,1,1
9989,1,1,1,0
9990,1,1,1,0
9991,1,1,1,3
9992,1,1,1,0
9993,1,1,1,0
9994,1,1,1,4
9995,0,1,1,0
9996,0,1,1,4
9997,0,1,1,3
9999,0,0,1,0
10000,1,1,1,1
10001,1,1,1,3
10002,0,1,1,0
10003,1,1,1,3
10004,0,1,1,0
10005,1,1,1,0
10006,0,1,1,0
10007,0,1,1,2
10008,1,1,1,3
10009,0,1,1,0
10010,0,1,1,0
10011,0,1,1,0
10012,1,1,1,0
10013,0,1,1,0
10014,0,1,1,3
10015,0,1,1,0
10016,1,1,1,3
10017,0,1,1,0
10018,1,1,1,2
10019,1,1,1,3
10020,0,0,1,0
10021,1,1,1,0
10022,1,1,1,3
10023,1,1,1,3
10024,1,1,1,0
10025,1,1,1,0
10026,0,1,1,3
10027,1,2,1,3
10028,0,0,1,3
10029,1,1,1,0
10030,0,2,1,3
10031,1,2,1,3
10034,1,1,1,0
10035,1,1,1,2
10036,1,2,1,3
10037,1,1,1,0
10038,0,1,1,0
10039,1,1,1,0
10040,1,1,1,0
10041,0,2,1,1
10042,0,1,1,0
10043,1,1,1,0
10044,1,1,1,0
10045,0,2,1,1
10046,0,1,1,0
10047,0,1,1,0
10048,0,1,1,0
10049,1,1,1,0
10050,0,1,1,0
10051,0,1,1,2
10052,0,2,1,0
10053,1,1,1,0
10054,1,1,1,0
10055,1,1,1,0
10056,1,1,1,0
10057,1,1,1,0
10058,0,1,1,0
10059,1,0,1,0
10060,0,1,1,0
10061,1,2,1,0
10062,1,1,1,2
10063,0,1,1,0
10064,1,1,1,3
10065,1,1,1,0
10066,0,1,1,4
10067,1,1,1,0
10068,0,2,1,1
10069,1,0,1,3
10070,1,1,1,0
10071,1,1,1,4
10072,0,1,1,3
10073,0,1,1,1
10074,0,1,1,0
10075,0,1,1,4
10076,1,1,1,0
10077,1,1,1,3
10078,1,1,1,4
10079,1,1,1,2
10080,0,1,1,0
10081,1,1,1,0
10082,0,1,1,0
10083,0,2,1,0
10084,0,1,1,0
10085,0,1,1,0
10086,1,1,1,0
10087,1,1,1,0
10088,1,1,1,0
10089,1,1,1,0
10090,0,1,1,0
10091,1,1,1,0
10092,1,1,1,2
10093,1,1,1,0
10094,1,1,1,2
10095,0,2,1,0
10096,0,2,1,0
10097,1,2,1,1
10098,0,1,1,2
10099,1,1,1,2
10100,1,0,1,0
10101,0,1,1,0
10102,0,1,1,0
10103,1,1,1,0
10104,0,2,1,3
10105,1,1,1,3
10106,0,1,1,0
10107,1,1,1,0
10108,1,2,1,0
10109,0,1,1,2
10110,1,1,1,0
10111,0,1,1,2
10112,1,1,1,2
10113,0,1,1,0
10114,1,1,1,2
10115,0,2,1,1
10116,1,1,1,0
10117,0,2,1,1
10118,1,1,1,2
10119,0,1,1,0
10120,1,0,1,3
10121,0,0,1,4
10122,1,1,1,4
10123,0,1,1,0
10124,0,0,1,4
10125,0,1,1,1
10126,0,1,1,0
10127,0,1,1,2
10128,1,0,1,3
10129,0,1,1,1
10130,0,2,1,1
10131,0,2,1,1
10132,1,2,1,1
10133,1,1,1,1
10134,0,2,1,1
10135,1,2,1,1
10136,0,2,1,1
10137,0,1,1,4
10138,1,1,1,0
10139,0,1,1,2
10140,1,1,1,0
10141,1,0,1,4
10142,0,1,1,2
10143,0,1,1,3
10144,1,1,1,0
10145,0,1,1,3
10146,0,0,1,4
10147,1,1,1,3
10148,0,1,1,0
10149,0,1,1,0
10150,1,1,1,0
10151,1,0,1,4
10152,0,1,1,4
10153,1,1,1,3
10154,0,1,1,0
10155,0,1,1,4
10156,1,1,1,0
10157,1,1,1,4
10158,1,1,1,2
10159,0,1,1,0
10160,1,1,1,0
10161,0,0,1,4
10162,1,1,1,0
10163,0,1,1,4
10164,1,1,1,3
10165,1,1,1,0
10166,0,1,1,3
10167,0,1,1,2
10168,1,1,1,0
10169,1,1,1,0
10170,1,1,1,0
10171,1,1,1,0
10172,1,1,1,0
10173,0,0,1,0
10174,0,2,1,1
10175,0,2,1,0
10176,0,1,1,0
10177,1,2,1,0
10178,0,1,1,0
10179,1,1,1,2
10180,0,1,1,4
10181,0,1,1,0
10182,1,0,1,0
10183,1,0,1,0
10184,1,1,1,0
10185,0,1,1,4
10186,0,1,1,0
10187,0,1,1,0
10188,0,1,1,2
10189,1,1,1,0
10190,1,1,1,3
10191,0,0,1,3
10192,1,1,1,0
10193,0,0,1,4
10194,1,1,1,2
10195,0,1,1,0
10196,1,1,1,0
10197,1,1,1,2
10198,1,1,1,0
10199,0,1,1,0
10200,0,2,1,4
10201,1,1,1,3
10202,0,1,1,0
10203,0,1,1,2
10204,1,1,1,0
10205,1,1,1,0
10206,1,1,1,0
10207,0,1,1,3
10208,1,1,1,0
10209,1,1,1,0
10210,1,1,1,2
10211,1,1,1,2
10212,0,1,1,0
10213,0,2,1,0
10214,1,1,1,2
10215,1,1,1,2
10216,1,1,1,2
10217,0,1,1,0
10218,1,1,1,0
10219,1,1,1,2
10220,0,1,1,1
10221,1,1,1,0
10222,1,1,1,2
10223,0,1,1,2
10224,0,1,1,0
10225,0,0,1,3
10226,0,1,1,4
10227,0,1,1,0
10228,0,1,1,0
10229,1,1,1,0
10230,1,1,1,3
10231,0,1,1,4
10232,1,2,1,0
10233,0,1,1,3
10234,1,1,1,0
10235,0,1,1,3
10236,0,1,1,2
10237,1,2,1,2
10238,1,1,1,4
10239,1,1,1,0
10240,0,1,1,0
10241,0,1,1,2
10242,1,1,1,2
10243,0,1,1,2
10244,1,1,1,0
10245,1,1,1,2
10246,0,1,1,4
10247,0,1,1,2
10248,0,1,1,0
10249,1,1,1,0
10250,1,1,1,4
10251,1,1,1,0
10252,1,1,1,4
10253,0,0,1,3
10254,1,1,1,0
10255,1,1,1,0
10256,1,1,1,0
10257,1,1,1,0
10258,1,1,1,0
10259,1,2,1,1
10260,0,1,1,2
10261,0,1,1,0
10262,0,1,1,0
10263,0,1,1,0
10264,0,1,1,0
10265,1,2,1,0
10266,1,1,1,0
10267,1,1,1,0
10268,1,1,1,0
10272,0,1,1,0
10273,1,2,1,2
10274,0,2,1,0
10275,0,2,1,2
10276,0,1,1,2
10277,0,1,1,2
10279,1,1,1,2
10280,0,1,1,0
10281,1,1,1,2
10282,1,1,1,2
10283,0,1,1,0
10284,1,1,1,0
10285,1,1,1,0
10286,0,1,1,0
10287,0,1,1,2
10288,0,1,1,0
10289,0,0,1,0
10291,1,1,1,0
10292,0,1,1,0
10294,1,1,1,2
10295,0,1,1,2
10296,1,1,1,0
10297,1,1,1,2
10298,1,1,1,4
10299,0,1,1,2
10300,1,1,1,2
10301,0,1,1,0
10302,1,1,1,2
10303,0,1,1,0
10304,0,2,1,0
10305,1,1,1,0
10306,1,1,1,2
10307,0,2,1,0
10308,1,1,1,0
10309,0,1,1,0
10310,1,1,1,2
10311,1,1,1,0
10312,0,1,1,0
10313,0,1,1,0
10314,0,1,1,2
10315,1,1,1,0
10316,0,1,1,2
10317,1,1,1,0
10318,0,1,1,2
10319,0,1,1,1
10320,0,1,1,0
10321,1,1,1,0
10322,0,2,1,2
10323,1,0,1,3
10324,1,1,1,2
10325,1,1,1,2
10326,0,1,1,2
10327,0,1,1,2
10328,1,1,1,0
10329,1,1,1,0
10330,0,2,1,0
10331,1,1,1,0
10332,1,1,1,0
10333,0,1,1,2
10334,1,2,1,1
10335,1,1,1,0
10336,1,1,1,2
10337,0,1,1,0
10338,1,1,1,2
10339,1,1,1,0
10340,0,1,1,1
10341,1,1,1,0
10342,0,1,1,0
10343,0,1,1,3
10344,1,1,1,3
10345,0,1,1,0
10346,0,1,1,2
10347,1,2,1,0
10348,0,1,1,0
10349,1,1,1,2
10350,0,1,1,0
10351,1,1,1,0
10352,1,1,1,0
10353,0,0,1,0
10354,1,1,1,0
10355,1,1,1,0
10356,0,1,1,0
10357,1,1,1,2
10358,1,1,1,0
10359,0,1,1,0
10360,1,1,1,0
10361,0,1,1,0
10362,1,1,1,0
10363,0,1,1,2
10364,1,1,1,0
10366,1,1,1,3
10367,1,1,1,4
10368,1,1,1,3
10369,0,1,1,2
10370,1,1,1,2
10371,0,1,1,0
10372,1,1,1,2
10373,1,0,1,0
10374,0,1,1,0
10375,0,1,1,0
10376,1,1,1,0
10377,0,1,1,0
10378,1,1,1,1
10379,1,1,1,0
10380,1,1,1,1
10382,0,2,1,0
10383,0,1,1,1
10384,0,1,1,2
10385,0,1,1,1
10386,1,1,1,0
10387,0,1,1,1
10388,1,2,1,3
10389,1,1,1,3
10390,0,1,1,0
10391,0,1,1,3
10392,1,1,1,0
10393,1,1,1,3
10394,0,2,1,0
10395,0,2,1,1
10396,1,1,1,0
10397,1,1,1,1
10398,1,1,1,0
10399,0,1,1,0
10400,1,1,1,1
10401,1,2,1,1
10402,1,1,1,0
10403,1,1,1,1
10404,0,1,1,1
10405,1,1,1,1
10406,0,1,1,1
10407,0,1,1,0
10408,0,1,1,0
10409,1,1,1,1
10410,1,1,1,0
10411,1,0,1,0
10412,1,0,1,2
10413,1,0,1,2
10414,1,0,1,2
10415,0,1,1,0
10416,1,0,1,1
10417,1,0,1,0
10418,1,1,1,0
10419,1,0,1,0
10420,1,0,1,0
10421,1,1,1,3
10422,0,1,1,0
10423,1,2,1,1
10424,0,1,1,0
10425,1,1,1,0
10426,1,1,1,3
10427,1,1,1,1
10428,0,2,1,3
10429,1,1,1,0
10430,0,1,1,0
10431,1,1,1,3
10432,0,1,1,0
10433,0,1,1,0
10434,1,2,1,1
10435,1,1,1,0
10436,0,1,1,0
10437,0,1,1,3
10438,0,1,1,0
10439,1,1,1,0
10440,1,2,1,0
10441,0,1,1,3
10442,0,1,1,3
10443,1,1,1,0
10444,1,2,1,0
10445,0,1,1,2
10446,0,1,1,1
10447,1,2,1,0
10448,1,1,1,2
10449,1,2,1,0
10450,1,1,1,3
10451,1,1,1,3
10452,0,1,1,0
10453,0,2,1,0
10454,1,1,1,0
10455,0,1,1,0
10456,1,1,1,2
10457,0,0,1,3
10458,0,1,1,0
10459,1,1,1,0
10460,0,1,1,2
10461,0,1,1,0
10462,0,1,1,3
10463,1,1,1,0
10464,0,1,1,0
10465,1,2,1,0
10466,1,2,1,3
10467,1,1,1,0
10468,0,2,1,0
10469,0,0,1,1
10470,0,2,1,3
10471,1,1,1,3
10472,0,1,1,0
10473,1,1,1,3
10474,1,1,1,0
10475,1,1,1,0
10476,0,0,1,2
10477,0,1,1,0
10478,1,1,1,0
10479,0,1,1,2
10480,0,1,1,0
10481,1,2,1,1
10482,1,1,1,0
10483,0,2,1,1
10484,1,1,1,0
10485,1,1,1,0
10486,0,2,1,1
10487,1,1,1,0
10488,0,1,1,0
10489,1,1,1,0
10490,1,2,1,0
10491,1,1,1,0
10492,1,0,1,0
10493,0,2,1,0
10494,0,1,1,0
10495,1,0,1,3
10496,1,0,1,0
10497,1,0,1,0
10498,1,1,1,0
10499,1,1,1,0
10500,0,1,1,0
10501,1,1,1,0
10502,0,1,1,0
10503,1,0,1,2
10504,0,1,1,0
10505,1,1,1,0
10506,0,1,1,4
10507,1,1,1,0
10508,1,1,1,1
10509,1,1,1,2
10510,1,0,1,2
10511,1,2,1,1
10512,1,1,1,0
10513,1,1,1,3
10514,0,0,1,4
10515,0,0,1,3
10516,0,1,1,4
10517,0,1,1,3
10518,0,1,1,3
10519,1,1,1,0
10521,1,2,1,4
10522,1,1,1,2
10524,1,1,1,2
10525,0,2,1,2
10526,1,2,1,0
10527,1,2,1,1
10528,1,1,1,2
10529,0,1,1,4
=======
,Gender,Age-group,Income-Level,Occupation
0,1,1,1,0
1,0,1,1,1
2,1,1,0,2
3,0,1,2,2
4,0,1,2,3
5,0,1,1,0
6,0,1,2,0
7,1,2,1,0
8,1,1,2,2
9,1,1,1,1
10,0,1,1,2
11,1,1,2,0
12,1,1,1,2
13,1,1,1,2
14,0,1,1,0
15,0,1,1,2
16,0,1,2,1
17,0,1,0,1
18,1,1,1,1
19,1,1,2,2
20,1,1,2,2
21,0,1,2,0
22,0,1,1,0
23,0,1,2,0
24,1,1,1,0
25,1,1,1,0
26,1,1,1,0
27,0,1,1,0
28,1,1,2,0
29,1,1,1,0
30,1,1,1,0
31,1,0,1,0
32,1,1,2,0
33,0,0,1,1
34,0,1,2,1
35,0,1,2,1
36,1,1,1,1
37,1,1,1,1
38,1,1,1,1
39,0,0,2,3
40,0,1,0,3
41,1,0,1,3
42,1,1,0,2
43,1,1,1,2
44,1,1,1,2
45,0,1,1,2
46,1,0,2,2
47,0,1,1,2
48,1,1,2,2
49,0,1,1,2
50,0,1,2,2
51,1,1,1,2
52,0,1,1,1
53,0,1,2,1
54,0,1,2,1
55,0,1,1,1
56,1,2,1,1
57,1,1,1,1
58,0,0,1,1
59,0,1,1,1
60,1,1,2,1
61,1,1,1,1
62,0,1,1,1
63,1,1,1,1
64,0,1,1,1
65,1,1,0,1
66,0,1,1,1
67,0,1,1,0
68,1,1,1,0
69,1,1,1,0
70,1,1,1,0
71,1,1,1,0
72,1,1,1,0
73,1,1,2,0
74,1,1,1,0
75,0,1,1,1
76,1,1,0,1
77,0,0,1,1
78,0,1,1,1
79,0,1,1,2
80,0,0,1,0
81,0,1,1,1
82,0,2,1,1
83,1,1,0,1
84,0,1,1,1
85,1,1,2,0
86,0,0,2,0
87,0,1,1,1
88,1,1,1,2
89,1,1,1,0
90,0,2,1,1
91,0,1,1,1
92,1,1,1,2
93,0,1,0,0
94,0,1,1,1
95,0,1,1,2
96,1,0,1,0
97,0,1,1,2
98,0,1,1,0
99,1,1,1,2
100,0,2,1,2
101,1,2,1,2
102,1,2,1,1
103,1,1,1,1
104,1,1,1,1
105,1,1,0,1
106,1,1,1,1
107,1,1,1,2
108,0,1,0,1
109,0,0,2,0
110,0,1,0,1
111,0,1,2,2
112,0,2,2,4
113,1,1,1,0
114,0,1,1,1
115,1,2,1,1
116,0,1,1,1
117,1,1,1,1
118,1,1,1,1
119,0,2,1,1
120,1,1,0,1
121,0,1,1,1
122,0,1,1,1
123,1,1,1,1
124,1,1,1,1
125,0,1,1,1
126,0,1,0,1
127,0,2,1,0
128,0,2,0,1
129,1,1,0,1
130,0,2,0,1
131,0,1,0,1
132,0,1,0,2
133,1,1,0,1
134,0,2,0,3
135,0,1,1,3
136,0,1,0,3
137,0,2,2,3
138,0,2,0,1
139,0,1,1,0
140,0,1,0,1
141,0,1,0,1
142,1,1,0,1
143,0,2,0,3
144,0,2,0,4
145,1,2,0,1
146,1,1,0,1
147,0,1,0,0
148,1,1,0,3
149,0,2,0,4
150,0,2,1,2
151,0,2,0,4
152,0,2,0,1
153,0,2,1,1
154,0,2,1,1
155,0,0,1,1
156,0,1,1,1
157,0,1,1,1
158,1,1,0,1
159,0,2,0,1
160,0,2,1,1
161,1,1,1,0
162,1,1,1,2
163,1,1,2,2
164,0,1,1,0
165,1,1,0,2
166,1,1,0,3
167,1,1,1,1
168,0,2,0,4
169,0,1,2,2
170,1,1,1,1
171,1,1,2,2
172,1,1,0,3
173,1,1,1,0
174,1,1,1,0
175,1,1,0,2
176,1,1,1,0
177,1,1,2,2
178,0,2,1,0
179,0,1,0,2
180,0,1,0,0
181,0,1,1,2
182,0,0,1,3
183,0,1,1,0
184,0,1,1,0
185,1,2,0,4
186,0,2,1,2
187,1,0,1,0
188,0,0,1,0
189,0,2,1,3
190,0,1,1,3
191,1,1,1,0
192,1,1,1,0
193,0,1,1,2
194,1,1,1,2
195,1,1,1,2
196,0,1,1,0
197,0,1,0,2
198,1,0,1,2
199,1,1,0,1
200,0,1,1,1
201,0,1,1,1
202,0,1,1,1
203,0,1,1,1
204,1,1,1,1
205,0,1,1,1
206,1,1,1,1
207,1,0,1,1
208,1,1,1,1
209,1,1,1,1
210,1,1,1,1
211,0,1,1,1
212,1,1,1,1
213,1,2,2,1
214,1,2,0,4
215,1,2,0,4
216,0,2,0,4
217,1,2,2,4
218,0,1,0,3
219,1,1,0,0
220,0,1,0,3
221,1,1,0,3
222,1,1,1,0
223,0,1,0,3
224,0,1,0,0
225,1,1,0,0
226,0,2,1,3
227,1,1,1,3
228,1,1,1,3
229,1,1,1,2
230,0,1,1,2
231,1,2,0,2
232,1,1,1,2
233,1,1,0,3
234,0,1,0,2
235,0,1,0,4
236,0,1,1,2
237,0,2,2,4
238,1,1,0,0
239,0,2,1,0
240,1,1,0,0
241,0,1,0,0
242,0,1,0,0
243,0,1,1,0
244,0,0,1,0
245,1,1,1,0
246,0,2,0,3
247,1,1,1,3
248,0,1,1,2
249,0,1,0,2
250,0,1,1,2
251,1,1,1,2
252,1,1,0,0
253,0,1,0,0
254,0,1,0,0
255,1,1,1,2
256,1,1,1,0
257,1,1,1,2
258,1,1,1,2
259,1,1,1,2
260,0,1,1,2
261,1,1,1,2
262,0,1,1,3
263,0,1,1,0
264,1,1,1,0
265,0,1,1,0
266,0,1,1,0
267,1,1,0,0
268,1,1,2,0
269,1,1,1,0
270,0,1,1,0
271,1,1,1,1
272,1,1,1,1
273,1,1,0,1
274,1,0,1,1
275,1,0,1,1
276,1,0,1,1
277,1,1,0,1
278,1,1,0,1
279,0,1,1,1
280,0,1,1,1
281,0,2,1,1
282,0,2,0,1
283,0,2,0,1
284,0,2,1,1
285,0,2,0,1
286,0,2,1,1
287,1,2,1,1
288,1,2,0,1
289,1,2,1,1
290,0,2,1,1
291,0,2,0,1
292,0,2,1,1
293,1,2,0,1
294,0,2,0,1
295,0,2,1,1
296,0,2,1,1
297,0,2,0,1
298,1,2,0,1
299,0,1,1,1
300,0,1,1,1
301,1,1,1,1
302,0,1,1,1
303,0,1,0,1
304,1,1,1,1
305,0,1,0,1
306,1,1,1,1
307,1,1,1,1
308,0,1,1,1
309,1,1,1,1
310,1,1,2,1
311,1,1,1,1
312,1,1,1,1
313,0,1,1,1
314,1,1,0,1
315,1,1,1,1
316,0,1,0,1
317,1,1,0,1
318,1,1,2,1
319,1,1,1,1
320,1,1,1,1
321,1,1,1,1
322,1,1,1,1
323,1,1,0,1
324,0,1,1,1
325,1,1,0,1
326,0,1,0,1
327,1,1,0,1
328,0,1,0,1
329,0,1,1,1
330,1,1,1,1
331,0,0,1,0
332,1,2,0,2
333,1,1,1,0
334,0,0,2,2
335,0,0,1,1
336,1,2,0,3
337,1,2,1,2
338,0,1,0,4
339,1,2,0,4
340,1,1,0,0
341,1,1,0,2
342,1,1,0,2
343,1,2,0,4
344,0,2,0,3
345,0,2,0,4
346,0,2,0,4
347,0,1,1,2
348,1,2,2,4
349,1,1,0,3
350,0,0,1,5
351,1,2,0,3
352,0,0,0,3
353,1,2,0,3
354,0,1,0,0
355,1,2,0,3
356,0,1,2,0
357,1,1,0,2
358,1,0,1,0
359,0,1,0,2
360,0,1,0,4
361,0,1,0,0
362,0,1,0,4
363,1,1,1,2
364,0,1,0,3
365,0,0,0,3
366,0,2,0,4
367,1,2,0,4
368,0,2,1,4
369,0,2,0,3
370,0,2,0,4
371,1,2,1,0
372,1,2,0,4
373,0,2,2,4
374,0,2,0,4
375,1,2,0,2
376,0,2,0,4
377,1,2,0,4
378,1,2,0,4
379,0,2,0,4
380,1,2,0,4
381,0,2,0,0
382,0,1,1,2
383,1,0,1,3
384,0,2,1,2
385,1,1,0,3
386,0,0,0,3
387,0,1,0,0
388,1,0,1,2
389,1,0,1,3
390,1,1,0,0
391,0,2,0,4
392,1,2,1,4
393,1,2,0,4
394,0,2,1,4
395,1,2,1,4
396,1,2,0,4
397,1,2,0,4
398,1,2,0,4
399,1,2,0,4
400,0,2,2,4
401,1,2,0,4
402,0,2,0,4
403,1,0,1,3
404,0,1,2,2
405,0,1,2,0
406,0,1,0,3
407,0,2,1,4
408,1,1,0,3
409,1,2,1,4
410,1,1,1,2
411,1,1,1,2
412,1,0,0,3
413,1,1,1,2
414,1,1,2,2
415,0,1,1,2
416,1,1,0,0
417,1,0,1,3
418,1,1,1,1
419,0,1,2,1
420,0,2,0,1
421,1,1,1,1
422,0,1,1,1
423,0,1,1,1
424,1,2,0,1
425,1,1,1,1
426,0,2,1,1
427,0,1,0,1
428,0,1,2,1
429,1,1,1,1
430,1,2,1,1
431,0,1,1,1
432,1,1,1,1
433,1,2,0,1
434,1,2,0,1
435,0,2,0,1
436,0,1,1,1
437,0,0,1,1
438,1,2,0,1
439,1,2,0,1
440,0,2,0,1
441,0,2,0,1
442,1,1,0,1
443,1,1,0,1
444,0,1,0,1
445,0,1,0,1
446,0,2,0,1
447,0,2,0,1
448,1,1,1,1
449,1,2,1,1
450,1,1,1,1
451,0,1,0,1
452,0,1,1,1
453,1,2,0,1
454,0,1,1,1
455,0,1,1,1
456,0,2,1,1
457,0,2,1,1
458,0,2,0,1
459,0,2,1,1
460,0,2,0,1
461,1,1,1,1
462,0,2,0,1
463,1,2,0,1
464,1,2,1,1
465,1,2,0,1
466,1,1,1,1
467,0,2,0,1
468,0,1,0,1
469,0,2,0,1
470,1,1,0,1
471,0,2,0,1
472,0,2,0,1
473,1,2,0,1
474,1,2,0,1
475,0,2,0,1
476,1,2,0,1
477,1,2,1,1
478,0,1,0,1
479,0,2,0,1
480,1,2,0,1
481,1,1,2,1
482,0,1,1,1
483,0,1,1,1
484,1,1,2,1
485,0,1,1,1
486,0,1,1,1
487,0,1,1,1
488,1,1,1,1
489,1,1,1,1
490,0,1,1,1
491,0,1,0,1
492,1,1,0,1
493,0,1,1,1
494,0,1,0,1
495,1,1,1,1
496,1,1,1,1
497,1,1,1,1
498,0,1,2,1
499,1,1,1,1
500,0,1,1,1
501,0,1,1,1
502,0,1,1,1
503,1,1,2,1
504,0,1,1,1
505,0,1,1,1
506,0,1,1,1
507,1,1,1,1
508,1,1,1,1
509,0,1,1,1
510,1,1,2,1
511,1,1,2,1
512,1,1,1,1
513,1,1,2,1
514,0,1,2,1
515,0,1,0,1
516,0,1,1,1
517,1,1,0,1
518,1,1,0,1
519,0,1,1,1
520,1,1,1,1
521,0,1,1,1
522,0,1,0,1
523,0,1,1,1
524,0,1,2,1
525,1,1,0,1
526,0,1,1,1
527,0,1,1,1
528,0,1,1,1
529,0,1,1,1
530,1,1,1,1
531,1,1,1,1
532,1,1,1,1
533,0,1,1,1
534,1,1,1,1
535,0,1,0,1
536,1,1,0,1
537,1,1,0,1
538,0,1,0,1
539,0,1,1,1
540,0,1,0,1
541,1,1,1,1
542,0,1,1,1
543,0,1,0,1
544,0,1,2,1
545,1,1,1,1
546,0,1,0,1
547,0,1,1,1
548,1,1,1,1
549,0,1,1,1
550,0,1,0,1
551,0,1,1,1
552,1,1,1,1
553,1,1,1,1
554,0,1,0,1
555,1,1,1,1
556,1,1,2,1
557,1,1,1,1
558,0,1,1,1
559,0,1,1,1
560,0,1,1,1
561,0,1,1,1
562,0,1,1,1
563,0,1,1,1
564,1,1,1,1
565,1,1,1,1
566,0,1,1,1
567,0,1,2,1
568,0,1,0,1
569,0,1,1,1
570,1,1,1,1
571,1,1,2,1
572,1,1,2,1
573,1,1,1,1
574,1,1,1,1
575,1,1,1,1
576,0,1,1,1
577,1,1,1,1
578,0,1,0,1
579,0,1,1,1
580,0,1,1,1
581,0,1,1,1
582,1,1,1,1
583,0,1,1,1
584,0,1,1,1
585,1,1,1,1
586,0,1,1,1
587,0,1,2,1
588,0,1,1,1
589,0,1,1,1
590,1,1,1,1
591,0,1,0,1
592,0,1,0,1
593,1,2,0,1
594,0,2,2,1
595,1,2,0,1
596,0,2,0,1
597,1,2,1,1
598,0,2,0,1
599,0,2,1,1
600,0,2,0,1
601,1,2,0,1
602,0,2,0,1
603,0,2,0,1
604,1,2,0,1
605,1,2,1,1
606,0,2,0,1
607,0,2,1,1
608,1,2,1,1
609,0,2,2,1
610,1,2,1,1
611,0,2,0,1
612,1,2,1,1
613,0,2,0,1
614,0,2,1,1
615,1,2,0,1
616,1,2,1,1
617,0,2,2,1
618,0,2,0,1
619,0,2,1,1
620,1,2,1,1
621,1,2,1,1
622,1,2,0,1
623,0,2,1,1
624,1,2,0,1
625,0,2,0,1
626,0,2,0,1
627,0,2,0,1
628,1,2,0,1
629,0,2,1,1
630,1,2,1,1
631,0,1,2,1
632,0,1,1,1
633,0,1,1,1
634,0,1,1,1
635,0,1,1,1
636,1,1,1,1
637,0,1,1,1
638,0,1,0,1
639,1,1,1,1
640,0,1,1,1
641,0,0,0,1
642,1,0,1,1
643,0,0,1,1
644,0,2,2,1
645,0,2,2,1
646,1,0,1,1
647,1,0,1,1
648,1,2,1,1
649,1,2,0,1
650,1,2,0,1
651,0,2,0,1
652,0,2,0,1
653,1,2,2,1
654,0,2,0,1
655,0,2,2,1
656,0,2,2,1
657,0,2,1,1
658,0,2,0,1
659,0,2,1,1
660,0,2,0,1
661,0,2,1,1
662,1,1,0,1
663,1,1,1,1
664,1,1,1,1
665,1,1,1,1
666,1,1,1,1
667,1,1,1,1
668,1,1,2,1
669,1,1,1,1
670,1,1,2,1
671,0,1,1,1
672,0,1,1,1
673,1,1,1,1
674,1,1,1,1
675,0,1,1,1
676,1,1,1,1
677,0,1,1,1
678,1,1,1,1
679,1,1,1,1
680,0,1,1,1
681,0,1,1,1
682,1,1,0,1
683,1,1,1,1
684,1,1,1,1
685,1,1,2,0
686,0,1,1,0
687,0,1,0,0
688,1,1,1,3
689,1,0,1,5
690,0,0,1,3
691,1,0,2,0
692,1,0,1,0
693,1,1,1,1
694,0,0,1,0
695,1,1,1,2
696,1,1,1,0
697,1,2,2,3
698,0,0,0,2
699,1,1,1,0
700,0,0,0,1
701,1,1,1,0
702,1,1,0,3
703,0,1,0,3
704,1,1,0,3
705,1,0,0,3
706,0,1,1,2
707,0,1,2,2
708,1,1,1,2
709,0,1,2,2
710,1,0,2,3
711,1,1,1,2
712,1,1,2,2
713,0,0,2,0
714,0,1,2,3
715,0,1,1,2
716,1,2,0,4
717,1,2,1,3
718,1,2,1,4
719,0,2,1,4
720,1,2,1,2
721,0,2,1,4
722,1,2,1,2
723,1,2,0,2
