,Gender,Age-group,Occupation,Income Level
4221,0,2,0,0
4505,0,1,3,1
7984,1,1,4,1
1098,1,2,0,0
4015,0,1,0,1
5690,0,1,0,0
8273,0,1,4,1
5538,1,1,0,0
5890,1,2,4,0
2799,1,2,2,0
5194,1,1,0,1
4110,1,1,0,2
2487,1,1,2,1
7044,1,1,2,1
1732,0,2,0,1
870,1,1,2,1
6493,0,1,0,1
9400,1,1,2,1
6058,0,1,0,0
8823,0,2,0,1
2912,0,2,1,0
4739,1,1,2,0
9873,0,1,0,1
9531,1,1,2,1
2549,1,1,0,1
7119,1,1,4,0
7635,0,1,0,1
2922,0,1,4,0
6867,1,1,2,0
6061,1,1,4,1
4578,1,1,0,1
7667,0,2,0,0
6685,0,1,2,0
2539,0,1,5,0
6819,0,1,2,1
2195,0,2,0,1
5334,0,0,4,1
10219,1,1,2,1
2805,1,1,4,0
7496,1,1,0,2
3594,0,1,0,0
1724,0,1,2,2
4363,1,1,0,1
3231,1,1,2,2
8409,0,1,0,1
7220,1,1,1,2
596,1,1,0,0
9995,0,1,0,1
4184,1,2,0,0
3429,1,1,1,1
7650,1,0,2,2
3762,0,1,4,0
575,1,1,2,1
5385,0,1,3,0
8068,0,1,0,0
528,0,1,3,0
1113,0,1,0,2
1709,0,1,2,0
9526,1,1,3,1
1982,1,1,4,0
10181,0,1,0,1
1182,1,1,0,1
2911,1,1,2,0
6130,1,2,1,1
8596,1,2,1,1
9243,1,1,2,1
10311,1,1,0,1
5323,0,1,4,1
849,1,1,2,1
8599,0,1,4,1
4890,0,2,0,1
10236,0,1,2,1
651,0,1,2,2
4591,1,1,2,0
7010,0,0,0,0
8258,1,1,2,1
7307,1,1,2,1
7182,0,1,2,1
4256,1,1,0,1
7243,0,1,2,0
9504,0,1,2,1
902,1,1,0,1
5007,0,1,0,1
5465,1,1,0,1
5368,1,1,3,0
4,0,1,0,1
3130,0,1,3,1
5847,0,1,0,2
3203,1,1,3,1
2551,1,2,0,1
3948,1,1,0,0
4915,1,1,1,0
7758,1,1,0,0
6658,1,1,0,1
6483,1,1,0,1
1180,1,1,2,0
590,1,1,3,1
3863,1,1,0,0
4260,0,1,0,1
872,0,2,0,0
6099,1,1,0,1
9688,1,1,0,1
6816,0,1,2,0
6183,1,1,2,0
9484,0,1,0,1
4621,1,0,0,0
8452,0,1,1,1
6857,0,0,3,2
2428,0,2,4,0
4918,1,1,2,1
8263,0,1,4,1
3027,0,2,4,1
5780,1,1,2,2
7187,1,1,0,1
9017,1,1,2,1
1892,0,1,0,0
6167,0,1,0,2
553,0,1,0,1
2869,1,1,0,0
5968,0,1,0,1
5750,1,1,2,1
7447,1,0,2,1
7588,0,1,0,0
7815,1,1,2,0
8374,1,1,2,1
800,0,1,0,1
1454,0,1,0,1
163,0,2,3,0
8069,0,1,3,0
3088,0,2,0,0
1731,1,2,0,1
4124,0,1,0,1
7701,0,1,2,0
3959,1,1,0,0
2794,1,1,0,1
1946,1,1,0,1
5596,0,1,4,0
585,0,1,0,1
6918,0,2,3,0
6021,1,1,3,1
1865,0,1,0,1
8607,0,1,0,1
3481,0,2,0,0
3413,0,1,0,1
10510,1,0,2,1
6283,0,1,0,0
3053,0,1,0,1
1008,1,2,4,0
199,1,2,0,1
9660,0,1,0,1
5233,0,0,2,1
715,0,1,0,2
10280,0,1,0,1
622,1,1,2,1
311,0,1,0,2
3507,1,1,3,1
10327,0,1,2,1
1092,0,2,0,1
3531,0,1,0,0
1101,0,1,0,1
2259,1,2,1,0
9765,1,1,0,1
7584,1,1,0,2
8489,0,1,0,1
7937,1,1,3,1
4771,1,0,0,1
7941,0,1,2,1
9319,0,1,0,1
8267,0,1,4,1
5754,1,0,3,1
9471,1,2,4,1
7238,1,1,0,0
5035,1,1,2,1
234,1,2,2,2
3440,0,2,0,1
6075,1,1,0,0
9055,0,1,0,1
3523,1,1,2,2
1738,0,1,0,0
7107,1,1,2,1
1077,1,1,0,0
3533,1,2,0,0
8328,1,1,2,1
9466,1,1,0,1
10509,1,1,2,1
4870,1,1,3,0
4622,0,1,1,0
1252,1,2,0,0
6196,0,1,0,1
10055,1,1,0,1
4097,1,1,0,0
5053,0,1,0,1
9824,0,1,2,1
4619,0,2,1,0
7159,1,1,0,2
5856,1,1,0,0
8640,0,2,0,1
982,1,2,1,0
2942,0,1,3,0
4559,1,1,1,0
5115,1,1,2,1
3038,0,1,0,1
2254,1,1,2,1
107,1,1,3,1
10374,0,1,0,1
2618,0,2,0,0
8741,0,1,0,1
4313,1,1,0,1
9970,0,1,0,1
5693,0,1,0,1
1693,1,1,3,1
10224,0,1,0,1
6386,0,1,4,1
6485,1,1,0,1
4625,0,1,3,1
1186,0,1,3,1
2309,1,1,3,0
10210,1,1,2,1
3254,0,1,4,0
7645,1,2,2,0
7394,0,1,2,0
3187,1,1,0,1
4674,0,2,0,0
5577,0,1,4,0
2103,1,2,2,2
9533,1,2,3,1
9120,1,2,0,1
10320,0,1,0,1
272,1,1,2,1
4175,1,1,0,1
5688,1,1,4,0
6818,1,1,0,0
8399,0,2,4,1
8434,0,1,0,1
1849,1,2,0,0
4871,0,1,4,0
2445,1,1,2,1
6903,0,1,4,0
5920,0,1,0,1
2012,1,2,0,1
3054,1,1,3,1
8981,0,1,0,1
1894,1,1,0,1
1780,1,1,0,1
2984,0,1,0,1
8626,0,1,0,1
2039,1,2,4,1
9894,0,1,0,1
6747,1,1,0,1
7326,0,1,0,0
2875,0,1,3,1
675,1,1,0,1
2572,0,1,0,1
4402,1,0,0,1
9669,1,1,0,1
9105,0,0,0,1
6477,0,1,3,1
1981,0,1,0,0
7354,0,1,0,2
206,1,1,3,2
8040,1,1,4,1
3008,1,1,2,1
8275,0,1,0,1
2387,1,1,0,0
4514,0,2,1,0
9270,1,1,4,1
4332,0,2,0,0
211,1,1,0,1
3598,1,1,1,0
5073,0,0,2,1
5689,1,1,2,1
10261,0,1,0,1
5956,0,0,3,1
1753,1,1,0,2
5318,1,1,0,1
5397,1,1,0,1
6729,1,1,2,1
10373,1,0,0,1
6022,0,1,0,1
8443,1,1,0,1
873,1,1,2,0
4872,1,1,0,1
714,1,1,2,2
3786,0,1,2,0
1681,0,2,0,0
7525,0,1,0,1
7803,0,1,0,0
3669,1,1,3,2
1325,0,1,1,0
6786,1,1,2,1
1904,0,2,1,0
5380,0,1,3,1
3855,0,2,3,0
3389,0,2,0,0
1540,0,1,0,1
8265,1,1,2,1
2052,1,1,0,0
679,0,1,2,1
3838,1,1,4,0
4539,0,1,1,0
5684,0,1,2,0
5729,1,1,0,0
9212,0,1,0,1
7775,1,1,0,1
9806,0,1,2,1
6042,0,1,2,0
6986,0,2,3,1
1341,1,0,2,1
7637,0,1,0,2
5746,1,1,0,0
10057,1,1,0,1
1708,0,1,2,1
5604,1,1,0,1
10481,1,2,1,1
3717,1,1,0,0
2754,0,2,0,0
10125,0,1,1,1
6095,1,1,4,1
3241,0,2,0,0
10250,1,1,4,1
6872,1,1,0,0
1091,0,1,0,1
4765,1,1,0,1
3326,0,1,0,0
1723,0,1,2,1
7106,0,1,2,1
6569,0,1,4,0
7832,0,2,1,0
1803,0,1,4,0
6200,1,1,0,1
5261,0,1,0,1
9056,1,1,0,1
7654,0,1,0,1
2853,0,1,0,0
882,0,2,0,0
8124,0,1,0,1
1529,1,1,2,2
7262,0,1,0,0
7982,0,1,1,1
6158,1,1,0,1
5279,0,1,4,0
215,1,1,0,0
4614,1,2,1,0
7153,0,1,2,0
9375,0,1,4,1
7124,1,2,1,0
518,1,2,0,0
7630,0,1,1,1
1060,0,1,0,1
3934,1,1,3,0
8388,0,1,3,1
5198,1,1,0,1
10098,0,1,2,1
8433,1,1,0,1
2792,0,1,0,1
9308,1,2,0,1
2514,0,1,0,1
7456,0,1,0,0
3183,1,1,3,1
8688,0,2,0,1
6468,1,1,0,1
3178,0,1,2,1
6373,0,1,0,2
3649,1,1,3,2
6072,1,0,2,2
406,1,1,3,1
6946,1,1,0,1
5773,0,1,0,0
5407,0,1,3,0
10021,1,1,0,1
2756,0,2,0,0
2081,0,2,0,0
5617,1,1,3,1
2629,0,1,0,1
8277,1,1,2,1
73,1,2,0,1
2116,1,1,2,1
5426,1,0,3,1
7449,1,0,4,1
8985,1,1,4,1
8868,0,1,0,1
6521,0,1,0,1
4997,1,1,0,1
5029,1,1,0,1
9595,1,2,1,1
904,0,2,0,1
8826,1,1,0,1
8186,1,1,0,1
7074,0,1,2,1
8161,1,1,2,1
6640,0,1,0,0
8135,1,2,0,1
1048,1,2,0,0
9799,1,1,0,1
7887,0,1,2,1
1027,0,1,2,2
4417,1,1,0,1
170,0,1,0,1
5831,0,1,1,0
7086,0,1,4,0
10026,0,1,3,1
8260,0,2,1,1
3937,1,1,3,0
1053,0,1,0,1
3152,0,1,2,1
7805,0,1,2,0
4047,1,1,0,1
1630,1,0,4,0
3236,1,1,0,0
8507,1,1,0,1
791,0,1,2,1
10004,0,1,0,1
7327,1,1,0,0
5640,1,1,2,1
6424,0,1,0,0
9888,1,1,4,1
7268,0,1,0,1
2673,0,1,3,0
7762,1,1,0,0
8729,1,1,0,1
9097,1,1,0,1
5547,1,1,1,0
9146,1,1,3,1
3991,0,2,0,1
3644,1,0,3,2
1573,0,1,0,1
1301,0,1,4,0
7995,1,1,2,1
1950,0,1,3,1
4787,1,1,0,0
3084,1,1,0,0
2795,1,1,0,1
198,0,1,0,1
10340,0,1,1,1
9488,0,1,0,1
2808,1,1,0,0
2101,1,1,2,1
8115,0,1,4,0
2619,1,2,0,0
9602,1,0,0,1
8966,0,2,1,1
6593,0,2,1,1
3472,0,1,3,0
4681,0,1,0,1
1216,0,2,0,1
6617,0,1,1,0
5193,0,1,3,1
5461,0,1,0,1
2493,0,2,1,1
7164,1,1,0,1
785,1,1,2,1
1730,0,2,0,1
8610,1,1,4,1
5732,0,1,2,0
4552,0,1,0,1
482,0,1,0,0
6455,1,1,2,1
5892,0,1,0,0
5337,1,0,0,1
5543,0,1,0,1
879,0,2,0,1
7515,1,1,3,2
